3.6954,9.53936,1.907872
3.86033,13.20768,2.641536
4.01973,18.76887,3.753774
4.18501,28.09694,5.619388
4.34358,33.06074,6.612148
4.50714,33.49383,6.698766
4.67056,32.8463,6.56926
4.82837,32.42158,6.484316
4.98393,36.49016,7.298032
5.1498,42.2821,8.45642
5.31881,49.082,9.8164
5.47214,56.7186,11.34372
5.64145,70.45799,14.091598
5.79894,85.95767,17.191534
5.96381,110.04578,22.009156
6.12463,136.3945,27.2789
6.28529,163.41836,32.683672
6.44596,195.79646,39.159292
6.60661,233.70786,46.741572
6.76385,269.66358,53.932716
6.93078,304.19935,60.83987
7.08805,353.65375,70.73075
7.25844,417.38827,83.477654
7.42553,488.9126,97.78252
7.58277,564.13132,112.826264
7.74024,686.16125,137.23225
7.8976,812.87482,162.574964
8.06807,977.6044,195.52088
8.22536,1140.82395,228.16479
8.38598,1351.50019,270.300038
8.54002,1583.09542,316.619084
8.71365,1861.37371,372.274742
8.87084,2123.61635,424.72327
9.03434,2307.05023,461.410046
9.1949,2692.23232,538.446464
9.36861,3225.64458,645.128916
9.51631,3938.20202,787.640404
9.68356,4772.08828,954.417656
9.84424,5739.15492,1147.830984
10.00486,6799.00607,1359.801214
10.17544,8395.24558,1679.049116
10.33296,10327.27832,2065.455664
10.50036,12945.41138,2589.082276
