4.5,120.00,24
5,683.00,136.6
5.5,805.00,161
6,1450.00,290
6.5,2440.00,488
7,3730.00,746
7.5,5450.00,1090
8,11700.00,2340
8.5,20500.00,4100
9,28300.00,5660
9.5,46600.00,9320
10,75000.00,15000
10.5,111000.00,22200
11,179000.00,35800
11.5,280000.00,56000
12,393000.00,78600
12.5,571000.00,114200
13,851000.00,170200
13.5,1200000.00,240000
14,1690000.00,338000
14.5,2390000.00,478000
15,3360000.00,672000
15.5,4730000.00,946000
16,6340000.00,1268000
16.5,9160000.00,1832000
17,12300000.00,2460000
17.5,16600000.00,3320000
18,22600000.00,4520000
18.5,30600000.00,6120000
19,41000000.00,8200000
19.5,55700000.00,11140000
20,74900000.00,14980000
20.5,99900000.00,19980000
21,132000000.00,26400000
21.5,171000000.00,34200000
22,226000000.00,45200000
22.5,306000000.00,61200000
23,404000000.00,80800000
23.5,525000000.00,105000000
24,692000000.00,138400000
