# D.R. Chakrabarty et al. PRC 51, 2942 (1995)
12,2.40E+07,3.60E+06
12.5,2.40E+07,3.60E+06
13,5.10E+07,7.65E+06
13.5,6.20E+07,9.30E+06
14,1.04E+08,1.56E+07
14.5,1.10E+08,1.65E+07
15,1.43E+08,2.15E+07
15.5,1.84E+08,2.76E+07
16,3.07E+08,4.61E+07
16.5,4.11E+08,6.17E+07
17,6.27E+08,9.41E+07
17.5,9.99E+08,1.50E+08
18,1.47E+09,2.21E+08
18.5,1.96E+09,2.94E+08
19,2.47E+09,3.71E+08
19.5,4.11E+09,6.17E+08
20,5.63E+09,8.45E+08
20.5,8.14E+09,1.22E+09
21,1.15E+10,1.73E+09
21.5,1.69E+10,2.54E+09
22,2.29E+10,3.44E+09
22.5,3.31E+10,4.97E+09
23,4.53E+10,6.80E+09
23.5,6.57E+10,9.86E+09
24,8.82E+10,1.32E+10
