1.49846,1.6096,0.67223
1.81924,1.66022,0.65318
2.13272,2.40381,0.74624
2.43162,3.28087,1.00781
2.73781,4.75017,1.53621
3.05737,8.45509,2.09355
3.36113,16.84986,4.43211
3.67705,17.29417,5.93321
3.98688,18.87452,6.47469
4.28457,26.66279,7.01325
4.61263,32.90701,9.16844
4.91032,50.04262,10.87861
5.22623,55.29241,18.9695
5.54215,56.75039,17.6192
5.83376,73.55754,19.34823
6.14967,91.90155,24.17012
6.47166,131.44311,38.70034
6.77542,160.22683,32.43272
7.07311,164.43804,40.71632
7.3951,218.47168,54.08793
7.70493,269.61353,62.64108
8.00262,340.98719,79.22379
8.32461,426.03553,105.47537
8.63445,494.43279,114.90877
8.93213,698.4524,151.78701
9.25412,894.37287,181.03673
9.56396,1117.3833,242.79076
9.86772,1395.96211,282.56718
10.18364,1680.9633,365.30533
10.4874,2024.03785,532.39331
10.80331,2560.06687,556.09076
11.11922,3198.50453,743.12953
11.41084,3995.7124,868.47993
