4.9,51.5,2.9
5.1,61.4,3.2
5.3,76.0,3.0
5.7,131.0,5.4
5.9,143.7,5.6
6.1,162.1,6.3
6.3,240.8,8.3
6.5,257.6,8.9
6.7,205.0,7.5
6.9,277.4,9.4
7.1,330.0,11.0
7.3,463.1,14.0
7.5,401.8,12.9
7.7,434.6,13.5
7.9,519.0,16.0
8.1,515.9,15.7
8.3,621.6,18.6
8.5,730.8,21.1
8.7,753.7,22.3
8.9,894.9,25.4
9.1,1060.7,30.1
9.3,1118.8,31.6
9.5,1366.1,37.0
9.7,1629.5,44.2
9.9,2199.1,57.0
10.1,2067.3,55.6
10.3,2535.3,67.3
10.5,3138.3,80.8
10.7,3274.1,86.1
10.9,3919.2,82.8
11.3,4542.9,116.1
11.5,5367.5,139.6
11.7,7207.7,185.1
11.9,7851.3,202.7
