0.14308,3.48313,8.33773
0.2787,0.4,5.88319
0.43434,0.49666,4.3606
0.58236,1.04953,2.53134
0.73805,2.50147,3.32317
0.89025,4.3396,4.60132
1.0399,2.75987,3.45991
1.19099,2.28506,3.37759
1.32587,0.48495,1.95216
1.48122,0.87666,1.72273
1.63534,1.2631,1.90029
1.77645,0.49177,1.30898
1.9323,0.97241,1.51484
2.0764,0.38261,1.54021
2.2298,0.82755,1.71854
2.38448,2.25763,2.41838
2.53289,1.14435,2.72703
2.68551,1.25318,2.76856
2.83955,3.04411,2.71996
2.98182,1.46364,1.95915
3.13589,1.22472,1.87494
3.28634,2.63494,2.40729
3.43995,5.91351,3.59412
3.59358,7.7893,3.90398
3.7417,10.93021,8.70224
3.88829,11.59617,7.44683
4.0436,12.17436,8.56942
4.1935,13.83343,12.35986
4.34559,13.77648,14.45669
4.49827,15.24665,13.77461
4.64202,16.4333,11.86303
4.79452,17.62028,11.46654
4.94381,17.92161,11.35274
5.09593,17.94224,11.83274
5.24551,19.23777,12.85674
5.39106,16.87913,13.43923
5.54377,18.77923,15.67002
5.69584,18.60349,15.70468
5.84521,19.22352,14.22913
5.99409,18.16007,12.13516
6.14639,18.76573,11.72482
6.29825,30.52564,19.07349
6.44745,30.5601,21.5098
6.59786,38.18421,29.68097
6.75088,45.02119,33.32266
6.90398,53.92924,36.03731
7.04831,64.59559,47.22419
7.2011,73.01377,54.71648
7.35363,78.70169,66.43509
7.49756,87.5554,72.22105
7.64963,86.73607,68.23632
7.80262,101.72823,80.98832
7.95512,109.07604,92.07523
8.104,103.0419,91.03458
8.24822,120.84448,106.77271
8.39791,132.33377,120.9009
8.55603,136.0337,132.64189
8.70366,174.51106,170.15986
8.85323,187.11182,172.83263
9.00327,218.29408,206.09934
9.15322,250.67353,234.10543
9.30842,257.67644,262.11799
