0.51543,0.0606,0.01212
0.60309,0.12773,0.025546
0.73093,0.12365,0.02473
0.83593,0.15544,0.031088
0.94551,0.16214,0.032428
1.0079,0.20993,0.041986
1.12965,0.22428,0.044856
1.24379,0.25614,0.051228
1.34651,0.26767,0.053534
1.41119,0.43625,0.08725
1.52913,0.57432,0.114864
1.6661,0.75268,0.150536
1.81067,0.85568,0.171136
1.90959,0.94736,0.189472
2.02754,1.04413,0.208826
2.10743,1.41196,0.282392
2.17972,1.7784,0.35568
2.29005,2.13278,0.426556
2.38136,2.42515,0.48503
2.47648,2.73317,0.546634
2.60203,3.32157,0.664314
2.72378,4.12738,0.825476
2.8265,5.26766,1.053532
2.94445,6.54569,1.309138
3.02815,8.8515,1.7703
3.11565,11.34792,2.269584
3.21838,14.0395,2.8079
3.34013,16.83628,3.367256
3.43144,20.55481,4.110962
3.49611,24.6553,4.93106
3.62928,29.17397,5.834794
3.71298,36.09651,7.219302
3.82331,44.26169,8.852338
3.92604,52.84781,10.569562
4.05539,64.50987,12.901974
4.12387,81.25337,16.250674
4.24182,94.87794,18.975588
4.32552,117.39103,23.478206
4.45488,135.8561,27.17122
4.54619,174.16938,34.833876
4.59565,192.01442,38.402884
4.76685,241.74919,48.349838
4.86577,300.42565,60.08513
5.00654,373.27938,74.655876
5.07883,455.75917,91.151834
5.20438,592.04599,118.409198
5.36037,735.57195,147.11439
5.48973,918.06235,183.61247
5.60767,1105.86736,221.173472
5.71801,1350.00777,270.001554
5.84356,1647.94314,329.588628
