# R. Shil et al. PLB, Volume 831 C (2022)
11.62,44134560,779632
11.36,34437440,680081.6
11.09,27661440,607532.8
10.84,18668320,481782.4
10.58,16510240,450452.8
10.32,12055312,378369.6
10.06,9787600,335689.6
9.80,8003600,308185.6
9.54,5949520,281576
9.28,4801424,232372.8
9.03,3402560,205884.8
8.77,2523952,177620.8
8.51,1918000,149349.28
8.25,1462398.4,144648.48
8.00,1180851.2,118744.32
7.74,837649.6,111343.2
7.48,746294.4,113230.88
7.23,493572.8,81190.08
6.97,400691.2,130424.96
6.71,295992	,138224.8
