0.50172,3.36019,0.672038
0.595,3.79565,0.75913
0.68838,4.4803,0.89606
0.8004,5.40701,1.081402
0.91238,6.38349,1.276698
0.99171,7.20975,1.44195
1.07106,8.23298,1.646596
1.15039,9.29863,1.859726
1.29505,11.60201,2.320402
1.38833,13.10553,2.621106
1.4817,15.46949,3.093898
1.53303,16.71548,3.343096
1.57505,18.06018,3.612036
1.67303,20.85515,4.17103
1.76173,24.34668,4.869336
1.78999,28.71986,5.743972
1.86936,33.15843,6.631686
1.93799,48.44173,9.688346
1.9795,38.54096,7.708192
2.0833,47.41259,9.482518
2.14152,49.2858,9.85716
2.19045,62.00201,12.400402
2.28124,72.84946,14.569892
2.33258,62.08886,12.417772
2.38786,74.04812,14.809624
2.49117,71.89399,14.378798
2.54059,114.59591,22.919182
2.58514,83.19461,16.638922
2.68925,118.32275,23.66455
2.7287,164.36801,32.873602
2.79653,164.47786,32.895572
2.94257,228.72437,45.744874
3.13989,260.93081,52.186162
3.3438,318.86652,63.773304
3.54465,420.56929,84.113858
3.74232,567.54468,113.508936
3.94636,737.24314,147.448628
4.14727,1002.54284,200.508568
4.34495,1363.26827,272.653654
4.55227,1811.98039,362.396078
4.74984,2335.7193,467.14386
4.95394,3104.40946,620.881892
5.15811,4286.63788,857.327576
5.35577,5784.6794,1156.93588
5.56636,7807.23147,1561.446294
5.76078,10455.13984,2091.027968
5.95523,14216.55654,2843.311308
