# D.R. Chakrabarty et al. PRC 51, 2942 (1995)
7,1.18E+05,1.77E+04
7.5,1.47E+05,2.21E+04
8,1.61E+05,2.42E+04
8.5,5.11E+05,7.67E+04
9,8.79E+05,1.32E+05
9.5,1.20E+06,1.80E+05
10,2.02E+06,3.03E+05
10.5,3.48E+06,5.22E+05
11,5.40E+06,8.10E+05
11.5,8.52E+06,1.28E+06
12,1.28E+07,1.92E+06
12.5,2.04E+07,3.06E+06
13,3.35E+07,5.03E+06
13.5,4.97E+07,7.46E+06
14,7.18E+07,1.08E+07
14.5,1.12E+08,1.68E+07
15,1.69E+08,2.54E+07
15.5,2.54E+08,3.81E+07
16,3.69E+08,5.54E+07
16.5,5.57E+08,8.36E+07
17,8.33E+08,1.25E+08
17.5,1.21E+09,1.82E+08
18,1.77E+09,2.66E+08
18.5,2.53E+09,3.80E+08
19,3.79E+09,5.69E+08
19.5,5.33E+09,8.00E+08
20,7.59E+09,1.14E+09
20.5,1.09E+10,1.64E+09
21,1.37E+10,2.06E+09
21.5,2.08E+10,3.12E+09
22,2.80E+10,4.20E+09
22.5,3.93E+10,5.90E+09
23,5.53E+10,8.30E+09
23.5,7.46E+10,1.12E+10
24,1.03E+11,1.55E+10
