0.12763,0.25471,0.050942
0.21478,0.24679,0.049358
0.36848,0.08861,0.017722
0.36197,0.22107,0.044214
0.4868,0.09681,0.019362
0.60654,0.1649,0.03298
0.65553,0.10466,0.020932
0.72713,0.24909,0.049818
0.80588,0.21741,0.043482
0.88741,0.24385,0.04877
0.90344,0.17637,0.035274
0.96657,0.20095,0.04019
1.01771,0.17911,0.035822
1.13789,0.28655,0.05731
1.22761,0.19361,0.038722
1.26578,0.29558,0.059116
1.34761,0.60457,0.120914
1.36293,0.91822,0.183644
1.42561,1.11387,0.222774
1.5491,1.11938,0.223876
1.58745,0.87558,0.175116
1.66136,0.79271,0.158542
1.7423,0.96661,0.193322
1.8142,1.16035,0.23207
1.85449,1.31524,0.263048
1.95466,1.40734,0.281468
2.02886,1.22197,0.244394
2.10497,1.54557,0.309114
2.20748,2.26265,0.45253
2.20622,2.70249,0.540498
2.27325,3.38268,0.676536
2.34496,4.16817,0.833634
2.42616,4.90005,0.98001
2.48423,5.97533,1.195066
2.55177,6.95174,1.390348
2.578,8.25928,1.651856
2.69613,9.26273,1.852546
2.75003,10.66464,2.132928
2.83614,11.96123,2.392246
2.90823,13.9885,2.7977
2.92999,16.3613,3.27226
3.02068,18.35028,3.670056
3.07472,20.69063,4.138126
3.13323,23.69775,4.73955
3.18698,27.86058,5.572116
3.24099,31.57841,6.315682
3.29485,36.54823,7.309646
3.38104,40.5656,8.11312
3.43505,45.97883,9.195766
3.49873,48.43762,9.687524
3.54827,54.04811,10.809622
3.65213,65.5581,13.11162
3.71956,77.47551,15.495102
3.82371,90.12771,18.025542
3.88676,103.76624,20.753248
3.99099,119.45711,23.891422
4.07204,143.398,28.6796
4.17165,165.94824,33.189648
4.23901,198.17493,39.634986
4.31099,235.42421,47.084842
4.39695,269.62281,53.924562
4.52401,312.00265,62.40053
4.60507,374.5324,74.90648
4.74574,440.23451,88.046902
4.79949,517.56763,103.513526
4.91268,611.58762,122.317524
4.99849,715.22086,143.044172
5.09353,827.7027,165.54054
5.19746,993.53285,198.70657
5.32445,1161.77459,232.354918
5.43295,1394.52108,278.904216
5.53703,1639.29444,327.858888
5.70467,2062.15203,412.430406
5.72662,2349.75341,469.950682
5.85818,2747.62387,549.524774
5.95746,3332.78868,666.557736
6.066,3979.62356,795.924712
6.1928,4776.68503,955.337006
6.30134,5703.75445,1140.75089
6.42335,7064.21727,1412.843454
6.57299,8523.03763,1704.607526
6.65423,9967.36913,1993.473826
