1.87718,16.3657,7.41592
2.12994,28.03505,11.31341
2.3869,48.02591,22.22964
2.63966,69.03305,32.3212
2.89241,86.99604,34.80585
3.14516,123.68565,49.3827
3.39792,241.67129,94.33216
3.62118,366.91207,164.13491
3.88236,709.12229,306.30986
4.1309,1269.19028,543.89979
4.38787,1708.22927,660.92978
4.64062,2350.0725,865.97997
4.89337,2994.23088,1082.11798
5.14613,4855.61367,1787.08213
5.39467,7619.22382,2801.54374
5.65163,11825.8054,4396.86717
5.9086,16448.82572,6253.62435
6.16135,23385.93555,8870.4401
6.40989,32885.5817,12254.32899
6.66686,50485.18391,17166.11077
6.91961,71776.75035,25080.20321
7.17658,102049.558,36626.37459
7.4209,138857.606,50822.18376
7.68208,197426.0681,78317.03517
7.93905,280693.1617,108124.5523
8.1581,386106.435,133643.0309
8.41085,531180.5219,190662.7663
8.67203,730789.3613,271715.7475
