2.63848,8.31012,1.23864
2.81364,9.63619,0
2.98393,11.93803,0
3.13963,15.16716,0
3.28559,19.88641,2.81232
3.42669,22.628,0
3.57265,26.90846,0
3.71375,27.85719,0
3.84511,30.04488,0
3.96675,32.20086,5.20381
4.08352,34.07943,0
4.20029,36.52493,0
4.32679,38.29218,0
4.42897,48.04072,0
4.54574,46.25865,7.11245
4.65278,49.73453,0
4.74522,55.53154,0
4.83766,61.03531,0
4.93984,69.66893,0
5.01999,77.95546,12.43148
5.1115,81.96305,0
5.20301,83.97964,0
5.29217,86.96573,0
5.40104,95.81641,0
5.51648,108.46137,15.89045
5.60377,116.66561,0
5.70232,123.22354,0
5.80931,131.3418,0
5.91349,140.76262,0
6.01204,151.41019,0
6.11058,165.55721,0
6.20913,182.01878,0
6.32176,194.36461,0
6.43157,208.30589,0
6.53575,225.70236,30.25227
6.62866,243.21791,0
6.73284,258.76954,0
6.80323,277.83645,0
6.91023,291.85353,0
7.02567,312.78746,46.48016
7.11577,337.06122,0
7.2115,347.03709,0
7.3185,373.96878,0
7.41423,400.06267,0
7.52404,419.48078,64.97696
7.61977,445.49001,0
7.71832,470.5316,0
7.81968,496.07566,0
7.92386,534.57344,0
8.02241,577.1099,78.54771
8.12377,626.44761,0
8.22514,675.06286,0
8.32368,766.94248,0
8.42505,801.24153,0
8.52923,847.82451,129.54346
8.62496,893.85092,0
8.72632,954.47834,0
8.82205,1053.21626,0
8.92623,1238.73476,0
9.02760,1369.37217,203.48847
