0.12,5.59795,0.938863
0.244,10.7361,1.32422
0.368,18.7318,1.49277
0.492,26.1286,1.72926
0.616,27.4335,2.42344
0.74,37.7611,2.53673
0.864,47.0159,3.63753
0.988,55.5087,4.75283
1.112,57.7642,5.3613
1.236,69.2299,6.6129
1.36,98.8178,8.87117
1.484,147.381,11.6113
1.608,158.396,14.3352
1.732,188.387,17.9978
1.856,248.654,23.2185
1.98,274.319,27.0666
2.104,346.324,33.0606
2.228,434.518,42.4791
2.352,523.01,52.8693
2.476,687.504,68.7566
2.6,756.49,86.0305
2.724,1062.24,124.658
2.848,1098.53,126.377
2.972,1302.88,160.004
3.096,1879.19,243.619
3.22,2045.21,230.425
3.344,2325.41,333.17
3.468,3267.77,454.773
3.592,4555.39,661.092
3.716,5552.75,804.207
3.84,6954.44,824.009
3.964,7688.94,1179.68
4.088,8218.26,1315.31
4.212,10129.9,1759.03
4.336,10975.8,2005.35
4.46,18347.9,2898.09
4.584,17286.4,3724.81
4.708,25900.0,4681.21
4.832,31601.9,5846.39
4.956,33022.9,7710.67
5.08,41595.8,11288.4
5.204,45448.6,14855.5
5.328,47059.6,20360.7
5.452,66736.5,23140.4
5.576,76573.4,40770.3
5.7,95542.7,52561.7
5.824,143112.0,55962.5
5.948,173330.0,83890.0
