0.002,0.341,0.0557
0.24,0.561,0.0649
0.479,0.576,0.0762
0.717,0.929,0.0923
0.955,1.13,0.11
1.193,1.22,0.123
1.432,1.12,0.149
1.67,1.2,0.168
1.908,1.99,0.231
2.147,4.24,0.359
2.385,5.17,0.371
2.623,5.51,0.518
2.862,6.73,0.624
3.1,10.5,0.616
3.338,18.1,0.983
3.577,19.3,1.14
3.815,19.9,1.62
4.053,23.3,1.97
4.292,24.5,2.44
4.53,34.1,2.96
4.768,38.1,4.0
5.007,42.0,4.52
5.245,49.8,6.43
5.483,58.1,7.79
5.722,58.5,8.76
5.96,57.5,10.2
6.198,89.6,13.0
6.437,109.0,17.6
6.675,126.0,18.2
6.913,131.0,20.2
7.152,155.0,26.1
7.39,200.0,32.9
7.628,158.0,31.4
7.867,366.0,61.2
8.105,514.0,90.2
8.343,406.0,115.0
8.582,727.0,144.0
8.82,697.0,151.0
9.058,1020.0,234.0
9.297,785.0,688.0
