0.207,6.99,0.815
0.323,5.99,0.826
0.438,7.42,0.864
0.554,11.0,1.2
0.669,19.4,1.82
0.784,28.8,2.31
0.9,36.2,2.76
1.015,36.8,3.06
1.131,40.3,3.46
1.246,64.5,4.74
1.361,92.0,6.29
1.477,119.0,6.95
1.592,140.0,8.47
1.708,172.0,10.6
1.823,194.0,12.5
1.938,217.0,11.9
2.054,317.0,17.8
2.169,418.0,21.1
2.285,560.0,28.4
2.4,726.0,33.2
2.515,951.0,43.7
2.631,1280.0,59.3
2.746,1620.0,74.3
2.862,2080.0,95.3
2.977,2600.0,123.0
3.092,3420.0,168.0
3.208,4320.0,217.0
3.323,5700.0,292.0
3.439,7380.0,394.0
3.554,9400.0,535.0
3.669,11700.0,671.0
3.785,14000.0,1000.0
3.9,17700.0,1450.0
4.016,24400.0,1860.0
4.131,30400.0,2760.0
4.246,39100.0,3800.0
4.362,48200.0,5610.0
4.477,58600.0,9100.0
4.593,68000.0,11900.0
4.708,95500.0,20900.0
4.823,132000.0,32000.0
4.939,191000.0,55400.0
