0.012,23.2,0.658
0.135,28.7,0.875
0.259,33.0,1.34
0.383,44.3,1.56
0.507,82.7,2.63
0.632,140.0,3.19
0.755,204.0,4.53
0.879,253.0,5.72
1.003,332.0,10.2
1.127,412.0,16.0
1.252,559.0,22.1
1.375,790.0,37.7
1.499,1090.0,47.0
1.623,1590.0,79.8
1.747,2460.0,112.0
1.872,3400.0,173.0
1.995,4270.0,214.0
2.119,5850.0,371.0
2.243,7970.0,607.0
2.367,9850.0,1070.0
2.491,14700.0,1640.0
2.615,17000.0,2840.0
2.739,23200.0,4830.0
2.863,31500.0,6890.0
2.987,42800.0,12900.0
3.111,67400.0,22900.0
3.235,62800.0,44800.0
