-0.853,0.0,0.0
-0.74,0.0,0.0
-0.626,0.0,0.0
-0.512,0.0,0.0
-0.399,0.0,0.0
-0.285,0.0,0.0
-0.172,4.47,0.372
-0.058,11.1,0.777
0.056,17.9,1.17
0.169,20.2,1.25
0.283,20.0,1.23
0.397,22.7,1.25
0.51,35.6,1.6
0.624,47.4,2.05
0.737,54.9,2.2
0.851,66.7,2.19
0.965,84.1,2.71
1.078,97.7,3.07
1.192,108.0,2.99
1.306,137.0,3.33
1.419,171.0,3.97
1.533,214.0,4.87
1.647,286.0,7.55
1.76,370.0,10.5
1.874,511.0,14.3
1.987,696.0,24.4
2.101,924.0,31.2
2.215,1200.0,47.7
2.328,1510.0,69.9
2.442,1920.0,84.2
2.556,2400.0,120.0
2.669,2950.0,156.0
2.783,3770.0,205.0
2.896,4680.0,309.0
3.01,5460.0,385.0
3.124,7000.0,510.0
3.237,8860.0,660.0
3.351,11100.0,961.0
3.465,13300.0,1130.0
3.578,18000.0,1610.0
3.692,20700.0,2080.0
3.805,23700.0,2960.0
3.919,32200.0,4650.0
4.033,37400.0,7120.0
4.146,58800.0,10600.0
