-0.09882,0.57228,0.057228
0.09592,1.39277,0.139277
0.29066,0.8037,0.08037
0.48541,0.48161,0.048161
0.68458,0.59428,0.059428
0.87932,0.73332,0.073332
1.07406,1.01334,0.101334
1.2688,1.5597,0.15597
1.46355,2.33678,0.233678
1.65829,2.33678,0.233678
1.85303,2.25025,0.225025
2.04777,3.96313,0.396313
2.23809,6.30039,0.630039
2.43726,11.7108,1.17108
2.632,7.48653,0.748653
2.82674,8.70622,0.870622
3.02148,7.132,0.7132
3.21623,7.132,0.7132
3.41097,8.80059,0.880059
3.60571,9.288,0.9288
3.80045,12.49336,1.249336
3.99962,19.02303,1.902303
4.18994,22.97291,2.297291
4.38468,34.04956,3.404956
4.57942,42.93149,4.293149
4.77417,52.97565,5.297565
4.96891,40.89843,4.089843
5.16808,125.49945,12.549945
