-0.755,0.0,0.0
-0.655,0.0,0.0
-0.555,0.0,0.0
-0.455,0.0,0.0
-0.355,0.0,0.0
-0.255,0.0,0.0
-0.155,12.6,1.84
-0.055,29.5,2.45
0.045,50.9,2.32
0.145,61.8,3.1
0.245,74.7,2.71
0.345,83.0,3.27
0.445,76.2,4.54
0.545,65.8,4.75
0.645,96.7,5.71
0.745,125.0,6.03
0.845,151.0,7.73
0.945,153.0,7.6
1.045,156.0,9.1
1.145,177.0,11.5
1.245,278.0,14.9
1.345,426.0,17.5
1.445,498.0,22.3
1.545,525.0,23.0
1.645,622.0,35.1
1.745,728.0,44.0
1.845,837.0,46.2
1.945,1140.0,56.6
2.045,1590.0,85.7
2.145,2130.0,102.0
2.245,2210.0,135.0
2.345,2840.0,173.0
2.445,3180.0,215.0
2.545,4790.0,293.0
2.645,6480.0,486.0
2.745,9280.0,545.0
2.845,9520.0,728.0
2.945,10200.0,1020.0
3.045,12600.0,1390.0
3.145,10700.0,1790.0
3.245,14200.0,2870.0
3.345,15400.0,4030.0
3.445,18200.0,7190.0
