-0.804,0.0,0.0
-0.644,0.0,0.0
-0.484,0.0,0.0
-0.324,0.185,0.0274
-0.164,1.11,0.0723
-0.004,1.81,0.0759
0.156,0.852,0.0547
0.316,0.351,0.0352
0.476,0.159,0.0278
0.636,0.104,0.0343
0.796,0.132,0.0354
0.956,0.31,0.0731
1.116,1.82,0.166
1.276,2.74,0.283
1.436,3.39,0.372
1.596,2.84,0.3
1.756,5.03,0.47
1.916,9.5,0.946
2.076,18.8,1.89
2.236,28.0,2.75
2.396,22.7,2.61
2.556,19.7,2.54
2.716,32.3,3.78
2.876,46.9,5.91
3.036,34.9,5.28
3.196,39.1,6.13
3.356,63.1,10.7
3.516,84.3,13.5
3.676,111.0,19.0
3.836,121.0,21.9
3.996,162.0,31.0
4.156,164.0,34.2
4.316,231.0,50.1
4.476,282.0,63.8
4.636,300.0,68.5
4.796,379.0,117.0
