0.14,4.01,0.27
0.38,5.23,0.39
0.62,7.19,0.5
0.86,9.88,0.58
1.1,11.0,0.72
1.34,16.1,0.88
1.58,20.4,1.03
1.82,20.6,1.14
2.06,27.5,1.55
2.3,36.2,1.79
2.54,41.7,2.33
2.78,50.3,2.84
3.02,62.9,3.97
3.26,81.0,5.26
3.5,108.0,6.33
3.74,128.0,8.68
3.98,172.0,13.0
4.22,190.0,15.0
4.46,203.0,22.8
4.7,254.0,27.7
4.94,219.0,33.0
5.18,263.0,41.2
5.42,371.0,64.3
5.66,382.0,73.6
5.9,412.0,88.8
6.14,539.0,130.0
6.38,359.0,154.0
6.62,395.0,211.0
6.86,409.0,288.0
7.1,664.0,423.0
7.34,775.0,657.0
7.58,340.0,888.0
7.82,1130.0,2600.0
