0.11392405063291139, 13.783016063222735
0.23544303797468352, 26.682683708471327
0.36455696202531646, 35.414435847257145
0.5012658227848101, 49.741778753768365
0.6151898734177215, 69.86542336182588
0.7139240506329113, 76.77960997166025
0.8582278481012658, 90.99476200466968
0.979746835443038, 101.90528814219361
1.1088607594936708, 120.77226551344623
1.2379746835443037, 160.29428283467396
1.351898734177215, 212.74964910401368
1.4734177215189872, 287.7507030797054
1.610126582278481, 389.19202673929436
1.731645569620253, 488.1177381527165
1.8455696202531644, 600.7427310761215
1.9822784810126581, 812.5237525193893
2.111392405063291, 962.956252459903
2.240506329113924, 1119.9027932724757
2.3544303797468356, 1404.5622233911959
2.491139240506329, 1795.1401509215946
2.5822784810126582, 2251.432942951669
2.7265822784810125, 2877.507030797054
2.848101265822785, 3541.4435847257164
2.9772151898734176, 4358.572378647118
3.091139240506329, 5466.444184030695
3.2050632911392403, 6727.734625702841
3.3417721518987342, 8125.237525193893
3.4784810126582277, 10190.528814219382
3.5999999999999996, 12541.822663794934
3.7063291139240504, 15729.731573007992
3.8430379746835444, 18641.969937220434
3.9645569620253163, 22943.292278431676
4.093670886075949, 27709.13386803351
4.215189873417722, 34752.304314023044
4.329113924050633, 41971.145238172736
4.465822784810126, 47899.15685941834
4.587341772151898, 61218.861109640486
4.708860759493671, 69865.42336182589
4.837974683544304, 84378.05460463764
4.959493670886076, 96295.6252459903
5.065822784810126, 120772.26551344623
5.19493670886076, 123073.32516733276
5.331645569620253, 151470.43367743993
5.453164556962025, 229432.92278431676
5.582278481012658, 256942.57109482455
