0, 1.6963216177355795
0.12484993997599039, 2.1680314294095084
0.25930372148859543, 3.346494872657771
0.35534213685474186, 5.570595696868665
0.49939975990396157, 6.238525681114846
0.6338535414165666, 6.986542336182587
0.7779111644657862, 9.272847441516198
0.893157262905162, 9.813033437525336
1.0180072028811524, 10.582545975673698
1.1524609843937574, 12.307332516733256
1.2581032412965185, 16.646060755636313
1.4021608643457382, 22.51432942951669
1.5174069627851139, 25.694257109482443
1.6614645858343335, 33.46494872657772
1.7767106842737093, 57.8488969009589
1.8823529411764706, 94.49521904263112
2.02641056422569, 125.4182266379492
2.1416566626650657, 157.29731573007993
2.2761104441776707, 193.59103686796692
2.4009603841536613, 225.14329429516687
2.525810324129652, 261.83806743414164
2.6410564225690276, 316.22776601683796
2.7755102040816326, 389.19202673929476
2.919567827130852, 478.9915685941839
3.0348139255702278, 600.7427310761215
3.1500600240096035, 782.424827760728
3.2845138055222085, 944.9521904263117
3.409363745498199, 1185.1422798091357
3.543817527010804, 1378.3016063222735
3.649459783913565, 1728.6414323717634
3.793517406962785, 2168.0314294095097
3.92797118847539, 2719.1065717187885
4.033613445378151, 3346.494872657772
4.177671068427371, 4041.6376730001084
4.302521008403361, 4789.915685941839
4.427370948379352, 6238.525681114851
4.561824729891956, 7677.960997166026
4.686674669867947, 9629.56252459903
4.792316926770708, 11412.401683967912
4.936374549819928, 14313.231808831993
5.051620648259304, 16963.21617735579
5.186074429771908, 20877.194204794683
5.301320528211284, 26183.806743414167
5.4357743097238895, 31622.776601683792
5.560624249699879, 38919.20267392951
5.675870348139255, 47003.602789074415
5.819927971188475, 60074.27310761215
5.935174069627851, 67277.3462570284
6.07923169267707, 82800.46712286478
