0.0,13.7,0.631
0.126,18.3,0.749
0.252,22.6,0.926
0.378,24.5,1.01
0.504,29.3,1.17
0.63,34.5,1.36
0.756,35.6,1.85
0.882,45.4,1.91
1.008,52.9,2.18
1.134,61.8,2.98
1.26,73.5,3.6
1.386,86.1,4.62
1.512,112.0,6.25
1.638,143.0,7.28
1.764,184.0,7.96
1.89,237.0,12.3
2.016,292.0,14.6
2.142,345.0,18.5
2.268,419.0,23.5
2.394,471.0,31.3
2.52,616.0,38.6
2.646,684.0,47.3
2.772,871.0,55.8
2.898,1020.0,78.0
3.024,1190.0,105.0
3.15,1480.0,113.0
3.276,1760.0,141.0
3.402,1980.0,189.0
3.528,2580.0,221.0
3.654,2680.0,281.0
3.78,3070.0,385.0
3.906,3980.0,483.0
4.032,4550.0,643.0
4.158,7350.0,827.0
4.284,6910.0,1140.0
4.41,9820.0,1520.0
4.536,13400.0,2070.0
4.662,14800.0,2870.0
