-0.771,0.0,0.0
-0.645,0.0,0.0
-0.518,0.0,0.0
-0.392,0.0,0.0
-0.265,1.03,0.05
-0.138,2.24,0.154
-0.012,3.06,0.174
0.115,2.78,0.15
0.242,1.9,0.108
0.368,1.62,0.108
0.495,2.75,0.136
0.622,4.85,0.181
0.748,6.28,0.203
0.875,7.3,0.238
1.002,9.07,0.245
1.128,11.4,0.248
1.255,14.0,0.262
1.382,15.5,0.351
1.508,17.6,0.399
1.635,17.4,0.421
1.762,15.1,0.55
1.888,17.1,0.65
2.015,23.6,0.789
2.142,32.9,1.33
2.268,34.2,1.58
2.395,40.2,1.81
2.522,56.1,2.88
2.648,73.2,3.95
2.775,78.1,4.62
2.902,78.7,5.34
3.028,78.8,4.96
3.155,82.3,6.78
3.282,90.4,7.66
3.408,113.0,10.1
3.535,129.0,11.4
3.662,133.0,12.8
3.788,167.0,17.2
3.915,207.0,23.4
4.042,227.0,26.9
4.168,248.0,29.3
4.295,295.0,36.0
4.422,319.0,38.0
4.548,335.0,47.0
4.675,434.0,64.6
4.802,500.0,72.6
4.928,585.0,93.1
5.055,651.0,109.0
5.182,774.0,144.0
5.308,1110.0,267.0
