0.222,4.18,0.187
0.478,9.27,0.224
0.733,12.0,0.294
0.988,11.7,0.498
1.244,14.1,0.715
1.499,15.7,0.73
1.755,22.7,1.04
2.01,34.1,1.29
2.265,40.9,1.95
2.521,41.8,3.01
2.776,57.4,3.28
3.032,81.8,4.93
3.287,109.0,6.25
3.542,115.0,7.94
3.798,139.0,10.6
4.053,191.0,13.5
4.309,230.0,20.1
4.564,277.0,25.2
4.819,311.0,31.8
5.075,288.0,41.0
5.33,350.0,55.0
5.586,403.0,83.7
5.841,521.0,115.0
6.096,783.0,144.0
6.352,831.0,208.0
6.607,671.0,278.0
6.863,654.0,335.0
7.118,1170.0,540.0
7.373,1550.0,830.0
7.629,2030.0,1850.0
