0.12,5.03,0.357
0.244,9.27,0.608
0.368,17.3,0.789
0.492,28.3,0.906
0.616,36.1,1.29
0.74,37.3,1.77
0.864,43.2,2.34
0.988,48.0,2.39
1.112,59.9,3.06
1.236,71.2,3.67
1.36,83.3,4.35
1.484,85.8,6.17
1.608,105.0,6.79
1.732,123.0,9.69
1.856,160.0,11.6
1.98,208.0,13.8
2.104,250.0,16.0
2.228,306.0,20.6
2.352,372.0,25.4
2.476,455.0,33.7
2.6,550.0,37.2
2.724,650.0,46.6
2.848,801.0,59.1
2.972,1010.0,68.4
3.096,1150.0,93.5
3.22,1350.0,103.0
3.344,1560.0,127.0
3.468,1820.0,165.0
3.592,2010.0,222.0
3.716,2340.0,239.0
3.84,2910.0,339.0
3.964,4300.0,436.0
4.088,4540.0,546.0
4.212,4980.0,594.0
4.336,6320.0,777.0
4.46,5570.0,944.0
4.584,8740.0,1240.0
4.708,9520.0,1750.0
4.832,14300.0,2110.0
4.956,14000.0,2580.0
