0.0,8.55,0.734
0.12,17.8,1.15
0.24,32.5,1.63
0.36,38.8,2.24
0.48,38.2,2.94
0.6,35.0,3.0
0.72,40.9,3.72
0.84,61.1,4.55
0.96,96.6,6.61
1.08,143.0,11.5
1.2,205.0,11.8
1.32,243.0,14.6
1.44,298.0,19.4
1.56,390.0,30.6
1.68,479.0,36.3
1.8,638.0,52.2
1.92,994.0,69.4
2.04,988.0,74.2
2.16,1110.0,101.0
2.28,1670.0,136.0
2.4,2010.0,171.0
2.52,2770.0,225.0
2.64,3610.0,289.0
2.76,4580.0,422.0
2.88,5320.0,474.0
3.0,6570.0,724.0
3.12,8310.0,866.0
3.24,10400.0,1120.0
3.36,13300.0,1460.0
3.48,17200.0,1710.0
3.6,21900.0,2440.0
3.72,30100.0,3650.0
3.84,34800.0,5000.0
3.96,45200.0,6300.0
4.08,50100.0,7920.0
4.2,53100.0,10800.0
4.32,93100.0,15100.0
4.44,103000.0,24800.0
4.56,98600.0,28100.0
4.68,106000.0,50500.0
4.8,145000.0,62300.0
4.92,237000.0,96900.0
5.04,359000.0,128000.0
5.16,381000.0,222000.0
