-0.904,0.0,0.0
-0.784,0.0,0.0
-0.664,0.0,0.0
-0.544,0.0,0.0
-0.424,0.0,0.0
-0.304,0.0,0.0
-0.184,1.91,0.18
-0.064,4.42,0.374
0.056,5.29,0.439
0.176,3.9,0.34
0.296,2.77,0.262
0.416,3.38,0.282
0.536,5.68,0.363
0.656,9.95,0.613
0.776,14.1,0.778
0.896,20.6,1.07
1.016,25.6,1.28
1.136,38.5,1.57
1.256,49.2,1.75
1.376,58.1,2.01
1.496,65.4,2.22
1.616,80.9,2.42
1.736,106.0,2.87
1.856,130.0,3.22
1.976,168.0,4.22
2.096,214.0,5.28
2.216,304.0,7.07
2.336,394.0,10.4
2.456,522.0,17.0
2.576,630.0,20.5
2.696,791.0,32.9
2.816,986.0,44.3
2.936,1250.0,57.5
3.056,1590.0,78.8
3.176,1920.0,110.0
3.296,2550.0,143.0
3.416,3020.0,193.0
3.536,3950.0,256.0
3.656,4860.0,343.0
3.776,5850.0,444.0
3.896,7430.0,564.0
4.016,8740.0,802.0
4.136,10300.0,1000.0
4.256,12800.0,1440.0
4.376,14600.0,1650.0
4.496,19600.0,2410.0
4.616,25500.0,3470.0
4.736,26500.0,4270.0
