0.07,27.3,0.481
0.199,36.2,0.776
0.329,28.9,1.15
0.459,29.4,1.35
0.589,57.0,2.1
0.718,121.0,3.45
0.848,186.0,4.02
0.978,245.0,6.5
1.108,345.0,8.85
1.237,511.0,13.4
1.367,673.0,17.4
1.497,945.0,24.2
1.627,1420.0,33.3
1.756,2120.0,46.4
1.886,3190.0,82.5
2.016,4410.0,94.0
2.146,5930.0,135.0
2.276,8100.0,215.0
2.405,11800.0,318.0
2.535,16600.0,477.0
2.665,23100.0,610.0
2.795,33700.0,1240.0
2.924,48500.0,1660.0
3.054,67800.0,2260.0
3.184,94300.0,3780.0
3.314,134000.0,5640.0
3.443,200000.0,10800.0
3.573,257000.0,19300.0
3.703,345000.0,33100.0
3.833,547000.0,57300.0
3.962,906000.0,143000.0
